0.17968,0.30854,0.29305,0.14617,0.056358,0.01621
0.20505,0.31576,0.26688,0.13652,0.058262,0.017517
0.16758,0.2608,0.27934,0.16304,0.092211,0.037025
0.18005,0.28021,0.26041,0.14593,0.091584,0.041813
0.15068,0.29136,0.30696,0.15296,0.07443,0.0236
0.18485,0.29238,0.26847,0.14291,0.080598,0.030793
0.15539,0.3024,0.30962,0.14583,0.068626,0.018136
0.21837,0.33719,0.26951,0.11818,0.049698,0.0070578
0.21887,0.31753,0.26335,0.13554,0.052562,0.012151
0.20423,0.32965,0.27411,0.13031,0.049614,0.012082
0.16504,0.2885,0.29723,0.15625,0.069475,0.023506
0.21284,0.31203,0.26389,0.14095,0.059637,0.010647
0.17627,0.29386,0.28741,0.15062,0.070528,0.021315
0.1914,0.32126,0.28255,0.13655,0.057678,0.010561
0.23271,0.30395,0.25839,0.13603,0.059427,0.0094918
0.187,0.31982,0.28979,0.13296,0.058841,0.011595
0.20174,0.32354,0.26805,0.13454,0.057582,0.014547
0.20485,0.30957,0.27939,0.14032,0.05664,0.0092345
0.17764,0.3152,0.28522,0.14026,0.06751,0.014173
0.18288,0.29422,0.28226,0.14544,0.073802,0.021396
0.19357,0.31977,0.28532,0.13332,0.055974,0.01205
0.17392,0.25341,0.27535,0.16973,0.091335,0.03625
0.18681,0.31684,0.27937,0.13563,0.063337,0.018014
0.1704,0.28848,0.29093,0.15294,0.075287,0.021964
0.16695,0.27197,0.27619,0.15343,0.090706,0.040762
0.21404,0.33937,0.26999,0.12509,0.047612,0.0039025
0.19005,0.31844,0.28428,0.13756,0.056978,0.01269
0.1623,0.29198,0.29974,0.15036,0.073695,0.021914
0.20592,0.31627,0.27119,0.13764,0.057986,0.010995
0.17476,0.29821,0.2948,0.14639,0.067095,0.018754
0.20749,0.3123,0.27015,0.13729,0.059267,0.013504
0.20345,0.30951,0.27584,0.13599,0.061937,0.013271
0.18302,0.29385,0.28013,0.14681,0.076889,0.019297
0.18731,0.32105,0.27989,0.14529,0.056448,0.010014
0.21346,0.32296,0.27023,0.13046,0.055164,0.0077216
0.19117,0.32136,0.28484,0.13259,0.05687,0.013172
0.19378,0.3041,0.28661,0.13957,0.064174,0.011774
0.19983,0.29659,0.26828,0.14105,0.07445,0.019793
0.20022,0.3176,0.27696,0.13411,0.058342,0.012771
0.23124,0.29287,0.26094,0.14074,0.067118,0.0070888
0.19788,0.29717,0.27045,0.1425,0.07131,0.020695
0.16415,0.28561,0.29337,0.15367,0.077218,0.025987
0.17611,0.30356,0.29215,0.14464,0.066278,0.017262
0.17919,0.30729,0.29117,0.14209,0.063331,0.01693
0.19157,0.30306,0.27915,0.14247,0.066265,0.017482
0.18001,0.31878,0.28545,0.13797,0.062568,0.015223
0.2485,0.31331,0.25522,0.12798,0.051343,0.0036443
0.1656,0.30201,0.31046,0.14809,0.057155,0.016678
0.20311,0.32429,0.27743,0.12992,0.060871,0.0043864
0.16795,0.2774,0.30035,0.16349,0.071231,0.019576
0.21917,0.31463,0.26935,0.13338,0.051422,0.012045
0.22126,0.32453,0.26327,0.12854,0.052191,0.01021
0.1929,0.3316,0.28352,0.1296,0.053001,0.0093795
0.21419,0.32458,0.26948,0.12989,0.053158,0.0086949
0.20461,0.30665,0.27169,0.13725,0.065882,0.013911
0.18863,0.30751,0.28586,0.14231,0.061585,0.014108
0.16872,0.31301,0.3007,0.13765,0.063333,0.016587
0.18286,0.32322,0.29081,0.13186,0.058931,0.012322
0.20777,0.30882,0.27395,0.14114,0.05707,0.011251
0.18298,0.30261,0.29643,0.1528,0.057625,0.007557
0.21375,0.32485,0.26729,0.13234,0.051888,0.0098801
0.20539,0.30907,0.27806,0.13787,0.053048,0.01656
0.19211,0.32013,0.28802,0.15101,0.036313,0.012424
0.19378,0.30619,0.28428,0.1466,0.050839,0.018317
0.18254,0.30511,0.29025,0.14731,0.056906,0.017883
0.16867,0.29746,0.29888,0.15847,0.054125,0.022405
0.18374,0.30111,0.281,0.14972,0.066701,0.017725
0.18143,0.29541,0.29268,0.15984,0.054767,0.015874
0.21333,0.33013,0.287,0.13832,0.020983,0.010238
0.18483,0.31754,0.30145,0.14849,0.02931,0.018381
0.18977,0.28272,0.27766,0.15649,0.070274,0.023093
0.20605,0.2911,0.27813,0.15405,0.052098,0.018572
0.2269,0.31481,0.26581,0.144,0.023926,0.02456
0.24809,0.31688,0.244,0.12954,0.052278,0.0091984
0.17224,0.25949,0.29391,0.17636,0.060617,0.037386
0.17943,0.2724,0.28813,0.16424,0.065001,0.030799
0.1811,0.27108,0.28308,0.15889,0.079532,0.026321
0.18781,0.30205,0.28279,0.14611,0.066267,0.014971
0.23846,0.30057,0.25933,0.13834,0.055233,0.0080677
0.1802,0.26425,0.28588,0.16853,0.074029,0.027115
0.1995,0.31664,0.28277,0.13499,0.054284,0.01181
0.19026,0.2919,0.27722,0.14978,0.06878,0.022055
0.17332,0.30218,0.30151,0.14604,0.062324,0.014626
0.18761,0.31101,0.28337,0.14135,0.059149,0.01751
0.19489,0.29632,0.28283,0.1459,0.062378,0.017681
0.18776,0.27212,0.28021,0.16178,0.071557,0.026573
0.17024,0.30571,0.29343,0.14733,0.063577,0.019711
0.209,0.28802,0.26827,0.1506,0.066125,0.017988
0.19001,0.30499,0.28487,0.14698,0.056694,0.016466
0.17544,0.30052,0.29477,0.15147,0.057994,0.019809
0.20309,0.2753,0.26622,0.15789,0.075626,0.021882
0.22508,0.29779,0.24394,0.13258,0.07535,0.025251
0.18529,0.29069,0.29079,0.15098,0.069363,0.012892
0.18259,0.30605,0.28492,0.14921,0.054487,0.022737
0.23191,0.31732,0.26023,0.12898,0.049351,0.012209
0.16932,0.28682,0.30448,0.16992,0.046231,0.023231
0.17756,0.28757,0.28363,0.16056,0.067321,0.023362
0.1593,0.29537,0.30285,0.15251,0.066129,0.023843
0.21435,0.30791,0.26726,0.15342,0.046507,0.010553
0.2102,0.32387,0.27417,0.13139,0.04952,0.010859
0.19463,0.3276,0.28608,0.13565,0.042028,0.014007
0.20121,0.30069,0.27996,0.14403,0.058879,0.015226
0.16222,0.29429,0.29977,0.1554,0.068704,0.019626
0.22339,0.31206,0.2756,0.1335,0.04612,0.0093228
0.18542,0.3206,0.30113,0.13726,0.038615,0.016979
0.18553,0.26668,0.28217,0.16281,0.077071,0.025735
0.18691,0.30711,0.294,0.14297,0.053457,0.015552
0.17787,0.30447,0.29636,0.14288,0.06184,0.016579
0.16891,0.28844,0.2834,0.15454,0.068755,0.035954
0.18448,0.30373,0.28295,0.148,0.060589,0.020258
0.2113,0.32615,0.26856,0.1326,0.050124,0.011261
0.1817,0.30256,0.297,0.14408,0.059157,0.015499
0.17488,0.26361,0.28215,0.16821,0.085844,0.025313
0.22441,0.33449,0.26237,0.12371,0.048418,0.006593
0.19574,0.31005,0.27745,0.14002,0.05788,0.018865
0.25743,0.32077,0.24767,0.12739,0.037603,0.0091415
0.20233,0.31558,0.28801,0.13877,0.043131,0.012169
0.20705,0.31693,0.27179,0.13677,0.05497,0.012481
0.18754,0.29859,0.28018,0.14652,0.069745,0.017426
0.17681,0.30182,0.29722,0.15134,0.054034,0.018778
0.25488,0.32159,0.25288,0.12856,0.037149,0.0049267
0.22139,0.30552,0.25885,0.14004,0.059391,0.014805
0.18731,0.29673,0.29234,0.15063,0.056663,0.016335
0.19439,0.3023,0.28195,0.14328,0.063813,0.014262
0.20715,0.27567,0.25208,0.16737,0.053256,0.044466
0.22198,0.30887,0.26698,0.13562,0.054851,0.011702
0.22197,0.32565,0.2661,0.126,0.049256,0.011028
0.20053,0.26697,0.26919,0.16758,0.063274,0.032458
0.21925,0.2955,0.26386,0.14444,0.059431,0.017512
0.17616,0.29251,0.29618,0.14922,0.067236,0.018695
0.20095,0.29124,0.27661,0.15929,0.054273,0.017633
0.18096,0.29791,0.29156,0.14953,0.062971,0.017069
0.23293,0.29375,0.26442,0.13525,0.059398,0.014255
0.19703,0.31633,0.28261,0.14106,0.048387,0.014584
0.18877,0.31578,0.28671,0.14163,0.051542,0.015572
0.2254,0.30118,0.2639,0.13887,0.057576,0.013067
0.21923,0.28162,0.25926,0.15239,0.062173,0.025321
0.20483,0.32157,0.28709,0.1302,0.046409,0.0099054
0.17743,0.29123,0.28635,0.15939,0.06481,0.020777
0.17573,0.30549,0.28829,0.14708,0.067627,0.015786
0.18252,0.32721,0.2904,0.13811,0.046123,0.015636
0.21853,0.34248,0.26289,0.13176,0.034561,0.0097686
0.22629,0.30607,0.25718,0.13765,0.05991,0.012903
0.1687,0.29726,0.29289,0.15011,0.061576,0.029453
0.21829,0.33232,0.26587,0.12799,0.048231,0.007307
0.19149,0.28537,0.27667,0.15608,0.069546,0.020852
0.20397,0.32592,0.27614,0.12979,0.050952,0.013238
0.18548,0.31865,0.28526,0.14433,0.053547,0.012737
0.2191,0.3048,0.26735,0.14093,0.057884,0.0099331
0.22588,0.32348,0.26004,0.13283,0.05173,0.006047
0.1827,0.26804,0.28217,0.16857,0.069451,0.029069
0.19011,0.29721,0.282,0.15018,0.058736,0.021769
0.17787,0.30342,0.28861,0.14506,0.064198,0.020841
0.15687,0.30039,0.29964,0.15201,0.070978,0.020106
0.17572,0.26258,0.25941,0.14083,0.1183,0.043164
0.17023,0.29598,0.28459,0.15488,0.068837,0.025483
0.21273,0.33229,0.27219,0.13818,0.035467,0.0091381
0.16749,0.27123,0.25675,0.17054,0.0979,0.036092
0.26977,0.31452,0.2487,0.12106,0.045259,0.00068686
0.19133,0.30274,0.27697,0.14193,0.068244,0.01878
0.16569,0.28741,0.29476,0.15762,0.065922,0.028602
0.1611,0.30674,0.29951,0.14596,0.065897,0.020787
0.16566,0.31756,0.28965,0.15163,0.057689,0.017822
0.16773,0.30012,0.29758,0.14988,0.061057,0.023625
0.1935,0.31485,0.27885,0.14611,0.053935,0.01275
0.17973,0.30638,0.29324,0.16018,0.040765,0.019712
0.22912,0.31684,0.25756,0.13183,0.055601,0.0090543
0.20004,0.33611,0.26972,0.13525,0.047422,0.011454
0.19035,0.292,0.28453,0.14726,0.066203,0.019667
0.17025,0.31908,0.28631,0.14475,0.057697,0.021913
0.18027,0.32106,0.28953,0.14384,0.045622,0.019675
0.15068,0.29973,0.30368,0.15495,0.067307,0.023652
0.16663,0.31777,0.29844,0.15687,0.039409,0.020892
0.16558,0.28497,0.29571,0.16366,0.070186,0.019892
0.16757,0.28323,0.29286,0.16612,0.063535,0.026681
0.21925,0.32084,0.26398,0.12802,0.056111,0.011804
0.22345,0.32756,0.26091,0.13123,0.051802,0.0050461
0.17896,0.27152,0.27369,0.16396,0.080052,0.031816
0.17325,0.28396,0.28818,0.15923,0.071732,0.023638
0.16806,0.30047,0.28802,0.14845,0.067145,0.027863
0.17095,0.31441,0.27917,0.14863,0.06696,0.01988
0.2041,0.33841,0.27151,0.11979,0.053732,0.012452
0.1683,0.27925,0.28139,0.1652,0.077667,0.028201
0.20686,0.31846,0.27523,0.13533,0.053999,0.010122
0.18383,0.32421,0.2851,0.13816,0.056542,0.012145
0.16987,0.31836,0.28533,0.14847,0.06212,0.015852
0.17881,0.30444,0.26961,0.15618,0.070532,0.020428
0.1581,0.32081,0.29639,0.14283,0.063788,0.018071
0.18789,0.30771,0.27208,0.14932,0.064017,0.018996
0.19424,0.3021,0.27686,0.14774,0.06405,0.015006
0.14228,0.28352,0.27045,0.17189,0.094011,0.037853
0.14993,0.31194,0.29722,0.15141,0.069247,0.02026
0.16788,0.33183,0.28417,0.14313,0.060305,0.012692
0.17154,0.31042,0.2792,0.1478,0.066983,0.024063
0.16903,0.27606,0.28411,0.1667,0.076656,0.027455
0.19519,0.30375,0.27356,0.15241,0.064112,0.010973
0.15876,0.32175,0.29272,0.14643,0.063626,0.016719
0.1851,0.32148,0.27467,0.14506,0.06227,0.011425
0.15303,0.31533,0.29193,0.15187,0.070602,0.017237
0.18874,0.31943,0.2842,0.15091,0.056063,0.00065848
0.17064,0.27863,0.28438,0.16671,0.075,0.024636
0.20258,0.30581,0.26709,0.14834,0.063386,0.012795
0.19272,0.29843,0.27353,0.15348,0.067283,0.014558
0.17238,0.33123,0.28324,0.13542,0.062818,0.014914
0.18051,0.32775,0.27826,0.13907,0.059898,0.014518
0.21638,0.32195,0.26036,0.13492,0.060282,0.006108
0.18219,0.3015,0.27753,0.14949,0.066919,0.022354
0.17291,0.29448,0.28666,0.15272,0.072601,0.020635
0.17606,0.32122,0.28673,0.14394,0.059043,0.013015
0.19161,0.30555,0.27027,0.1445,0.068338,0.019732
0.18637,0.33061,0.28635,0.13276,0.051909,0.012004
0.17088,0.31747,0.29529,0.14549,0.053626,0.01724
0.18188,0.31752,0.27003,0.14717,0.065067,0.018332
0.15069,0.32355,0.29686,0.14645,0.062713,0.01974
0.17519,0.30963,0.28649,0.14851,0.064543,0.015645
0.18931,0.30094,0.27555,0.15199,0.065204,0.016999
0.1828,0.29287,0.27808,0.15766,0.070545,0.018042
0.21147,0.34422,0.26154,0.1257,0.051029,0.0060334
0.20519,0.31629,0.26425,0.14299,0.06002,0.011269
0.18064,0.33208,0.27903,0.14224,0.054463,0.011554
0.16733,0.29864,0.27778,0.16204,0.072553,0.021661
0.16556,0.29502,0.28722,0.16004,0.072298,0.019863
0.17908,0.30073,0.28579,0.15381,0.064236,0.016352
0.20842,0.33767,0.26393,0.12941,0.053102,0.0074658
0.16348,0.32167,0.29596,0.14955,0.057135,0.012215
0.15734,0.30528,0.29077,0.15369,0.07084,0.022078
0.21165,0.32714,0.26247,0.13772,0.053039,0.0079758
0.21771,0.32814,0.25309,0.13601,0.054744,0.010308
0.15854,0.30303,0.29048,0.15312,0.069172,0.025657
0.14241,0.28894,0.27504,0.1647,0.091272,0.037644
0.18498,0.29973,0.27564,0.15498,0.066541,0.018135
0.1834,0.31465,0.27805,0.14723,0.062085,0.014593
0.17958,0.30584,0.27799,0.1503,0.066994,0.019291
0.18826,0.30955,0.27237,0.14733,0.065548,0.016943
0.15866,0.30355,0.29467,0.15567,0.071191,0.016267
0.16166,0.30706,0.28992,0.15025,0.070784,0.020323
0.16888,0.3176,0.29057,0.14679,0.064736,0.011433
0.18588,0.31254,0.2824,0.13856,0.065659,0.014961
0.1696,0.28292,0.29147,0.16461,0.074786,0.016617
0.16606,0.31427,0.29212,0.14649,0.063085,0.017983
0.21973,0.351,0.25738,0.11943,0.045477,0.0069805
0.18316,0.31938,0.27933,0.13984,0.064477,0.013808
0.18067,0.32777,0.28063,0.13701,0.058152,0.015772
0.2102,0.34819,0.25797,0.12508,0.047875,0.010683
0.15415,0.31687,0.30201,0.14759,0.061182,0.01819
0.14654,0.30076,0.30113,0.1547,0.071122,0.025756
0.1638,0.30197,0.29053,0.15404,0.065696,0.023965
0.15386,0.31146,0.30207,0.15151,0.065806,0.015291
0.21265,0.34014,0.26529,0.12812,0.050818,0.002983
0.18685,0.33657,0.27511,0.13226,0.056357,0.012857
0.17032,0.31021,0.28711,0.14345,0.067611,0.021302
0.17924,0.33039,0.29042,0.1346,0.055923,0.0094208
0.2029,0.34674,0.26698,0.13012,0.048163,0.0050905
0.21919,0.35466,0.25976,0.12253,0.041236,0.0026299
0.16854,0.30836,0.29205,0.14836,0.06567,0.017022
0.18996,0.30913,0.27559,0.14666,0.066092,0.012568
0.1962,0.3367,0.27547,0.13024,0.055654,0.0057409
0.17278,0.32094,0.28554,0.14116,0.064321,0.015246
0.1893,0.32471,0.2714,0.13846,0.061225,0.014909
0.2251,0.3556,0.24678,0.12584,0.042061,0.0046255
0.17359,0.2959,0.28401,0.15136,0.068994,0.026157
0.17915,0.29121,0.27985,0.15467,0.072382,0.022735
0.16115,0.28873,0.3026,0.1515,0.07113,0.024894
0.21118,0.30756,0.26679,0.1411,0.059728,0.013645
0.19218,0.31519,0.28052,0.13913,0.06275,0.010222
0.19466,0.32084,0.27992,0.1375,0.055521,0.011554
0.17054,0.3161,0.29605,0.13789,0.060774,0.018647
0.16176,0.31336,0.30087,0.14464,0.061879,0.017503
0.16974,0.29063,0.30297,0.15016,0.067275,0.019222
0.19343,0.30475,0.28774,0.14516,0.053825,0.015099
0.15373,0.31314,0.29974,0.14738,0.065562,0.020453
0.19785,0.30749,0.2662,0.14404,0.063393,0.021034
0.16365,0.32248,0.29469,0.14114,0.062335,0.015711
0.15754,0.30252,0.30952,0.1506,0.064067,0.015753
0.20152,0.33958,0.26796,0.13031,0.053768,0.0068654
0.19967,0.30986,0.27178,0.13374,0.067226,0.017721
0.1967,0.34038,0.27216,0.12778,0.052701,0.010273
0.19254,0.32529,0.27364,0.13417,0.058468,0.015882
0.18824,0.3185,0.27375,0.13816,0.063898,0.017454
0.17654,0.3131,0.28669,0.14698,0.063806,0.012881
0.18235,0.31701,0.28664,0.13925,0.059091,0.01566
0.17893,0.32245,0.29342,0.13603,0.057004,0.012164
0.19656,0.32026,0.27515,0.13869,0.056357,0.012973
0.21113,0.31273,0.26456,0.13235,0.064695,0.014535
0.17417,0.29077,0.28804,0.15598,0.069979,0.021057
0.19291,0.31367,0.2784,0.14018,0.060604,0.014232
0.19192,0.31483,0.2784,0.13844,0.061167,0.015248
0.17453,0.30121,0.29877,0.14817,0.06137,0.015936
0.18024,0.288,0.25958,0.14797,0.079349,0.044855
0.18626,0.32579,0.28557,0.1393,0.051539,0.011541
0.17972,0.27749,0.25849,0.15773,0.08901,0.037563
0.18587,0.29655,0.28047,0.15645,0.063799,0.016864
0.17589,0.28424,0.29609,0.1555,0.069936,0.018336
0.17039,0.29174,0.2803,0.15776,0.07515,0.024665
0.21024,0.34405,0.26013,0.12642,0.05411,0.0050511
0.203,0.33816,0.28048,0.1252,0.048415,0.0047554
0.17029,0.27855,0.24249,0.16756,0.097222,0.043892
0.17057,0.30299,0.29192,0.14864,0.067092,0.018779
0.16091,0.28058,0.28169,0.159,0.080741,0.037081
0.1635,0.27677,0.29334,0.16381,0.076421,0.02616
0.18268,0.31423,0.29149,0.14108,0.057426,0.013084
0.19141,0.33112,0.28341,0.12919,0.054617,0.010249
0.18138,0.29742,0.29293,0.1501,0.062537,0.015634
0.17127,0.3041,0.28694,0.15058,0.068375,0.018738
0.18873,0.31487,0.27963,0.14586,0.061154,0.0097584
0.19613,0.33694,0.27199,0.1395,0.051263,0.0041794
0.16139,0.32547,0.29482,0.14754,0.059604,0.011169
0.22232,0.31323,0.25165,0.14221,0.059071,0.011529
0.18819,0.28738,0.27254,0.15709,0.069666,0.025131
0.18058,0.26982,0.27273,0.16585,0.079667,0.031357
0.18695,0.31971,0.28649,0.13818,0.057359,0.011313
0.1797,0.30249,0.28706,0.149,0.068111,0.013643
0.21727,0.30968,0.26858,0.1338,0.055391,0.015278
0.24477,0.34758,0.2533,0.1142,0.038368,0.0017644
0.19961,0.32309,0.27299,0.13284,0.057974,0.013501
0.16546,0.28905,0.30439,0.15528,0.066758,0.019079
0.17219,0.28517,0.31463,0.15404,0.063138,0.010837
0.20308,0.31388,0.27145,0.13853,0.058395,0.014661
0.23903,0.31273,0.26522,0.12527,0.048424,0.0093285
0.22052,0.34109,0.25784,0.12468,0.049422,0.0064487
0.23534,0.3192,0.25172,0.12381,0.055269,0.014672
0.21295,0.33553,0.27174,0.12409,0.048797,0.0069052
0.22418,0.32311,0.25812,0.13511,0.04742,0.012055
0.20819,0.32414,0.2739,0.13094,0.053485,0.0093549
0.16724,0.28107,0.29354,0.16267,0.068991,0.026492
0.2437,0.33884,0.26212,0.11208,0.042581,0.00068502
0.18226,0.28726,0.29126,0.15616,0.065866,0.017201
0.16588,0.29101,0.29743,0.16136,0.066423,0.017895
0.20484,0.32345,0.26864,0.13785,0.055463,0.0097538
0.15225,0.29452,0.29378,0.1607,0.074412,0.024326
0.20584,0.32419,0.26144,0.13549,0.059453,0.013588
0.22228,0.331,0.26221,0.13078,0.050371,0.0033627
